SourceFileName,FromDate,ToDate,PreparedDate,TotalConfirmedCasesAbs,TotalConfirmedCasesPcnt,SexMaleFemaleRatio,SexMaleAbs,SexMalePcnt,SexFemaleAbs,SexFemalePcnt,SexUnknownAbs,SexUnknownPcnt,AgeMedian,AgeMean,Age0To4Abs,Age0To4Pcnt,Age5To12Abs,Age5To12Pcnt,Age13To18Abs,Age13To18Pcnt,Age19To24Abs,Age19To24Pcnt,Age25To34Abs,Age25To34Pcnt,Age35To44Abs,Age35To44Pcnt,Age45To54Abs,Age45To54Pcnt,Age55To64Abs,Age55To64Pcnt,Age65To74Abs,Age65To74Pcnt,Age75To84Abs,Age75To84Pcnt,Age85PlusAbs,Age85PlusPcnt,AgeUnknownAbs,AgeUnknownPcnt,CHO1Abs,CHO1Rate,CHO2Abs,CHO2Rate,CHO3Abs,CHO3Rate,CHO4Abs,CHO4Rate,CHO5Abs,CHO5Rate,CHO6Abs,CHO6Rate,CHO7Abs,CHO7Rate,CHO8Abs,CHO8Rate,CHO9Abs,CHO9Rate,CarlowAbs,CarlowRate,CavanAbs,CavanRate,ClareAbs,ClareRate,CorkAbs,CorkRate,DonegalAbs,DonegalRate,DublinAbs,DublinRate,GalwayAbs,GalwayRate,KerryAbs,KerryRate,KildareAbs,KildareRate,KilkennyAbs,KilkennyRate,LaoisAbs,LaoisRate,LeitrimAbs,LeitrimRate,LimerickAbs,LimerickRate,LongfordAbs,LongfordRate,LouthAbs,LouthRate,MayoAbs,MayoRate,MeathAbs,MeathRate,MonaghanAbs,MonaghanRate,OffalyAbs,OffalyRate,RoscommonAbs,RoscommonRate,SligoAbs,SligoRate,TipperaryAbs,TipperaryRate,WaterfordAbs,WaterfordRate,WestmeathAbs,WestmeathRate,WexfordAbs,WexfordRate,WicklowAbs,WicklowRate,DublinNorthAbs,DublinNorthRate,DublinNorthCentralAbs,DublinNorthCentralRate,DublinNorthWestAbs,DublinNorthWestRate,DublinSouthAbs,DublinSouthRate,DublinSouthCityAbs,DublinSouthCityRate,DublinSouthEastAbs,DublinSouthEastRate,DublinSouthWestAbs,DublinSouthWestRate,DublinWestAbs,DublinWestRate,Cases0To4,CasesHospitalised0To4,CasesHospitalisedPcnt0To4,CasesAdmittedToIcu0To4,Cases13To18,CasesHospitalised13To18,CasesHospitalisedPcnt13To18,CasesAdmittedToIcu13To18,Cases13To24,CasesHospitalised13To24,CasesHospitalisedPcnt13To24,CasesAdmittedToIcu13To24,Cases15To24,CasesHospitalised15To24,CasesHospitalisedPcnt15To24,CasesAdmittedToIcu15To24,Cases19To24,CasesHospitalised19To24,CasesHospitalisedPcnt19To24,CasesAdmittedToIcu19To24,Cases25To34,CasesHospitalised25To34,CasesHospitalisedPcnt25To34,CasesAdmittedToIcu25To34,Cases35To44,CasesHospitalised35To44,CasesHospitalisedPcnt35To44,CasesAdmittedToIcu35To44,Cases45To54,CasesHospitalised45To54,CasesHospitalisedPcnt45To54,CasesAdmittedToIcu45To54,Cases55To64,CasesHospitalised55To64,CasesHospitalisedPcnt55To64,CasesAdmittedToIcu55To64,Cases5To12,CasesHospitalised5To12,CasesHospitalisedPcnt5To12,CasesAdmittedToIcu5To12,Cases5To14,CasesHospitalised5To14,CasesHospitalisedPcnt5To14,CasesAdmittedToIcu5To14,Cases65To74,CasesHospitalised65To74,CasesHospitalisedPcnt65To74,CasesAdmittedToIcu65To74,Cases65To84,CasesHospitalised65To84,CasesHospitalisedPcnt65To84,CasesAdmittedToIcu65To84,Cases75To84,CasesHospitalised75To84,CasesHospitalisedPcnt75To84,CasesAdmittedToIcu75To84,Cases85Plus,CasesHospitalised85Plus,CasesHospitalisedPcnt85Plus,CasesAdmittedToIcu85Plus,CasesUnknown,CasesHospitalisedUnknown,CasesHospitalisedPcntUnknown,CasesAdmittedToIcuUnknown,ImportedCasesAbs,ImportedCasesPcnt,TravelRelatedCasesAbs,TravelRelatedCasesPcnt
COVID-19_14_day_epidemiology_report_20200914_Website.pdf,31/08/2020,13/09/2020,14/09/2020,2383,100,0.95,1155,48.47,1221,51.24,7,0.29,33,36,97,4.07,0,0,0,0,0,0,438,18.38,362,15.19,305,12.8,219,9.19,129,5.41,61,2.56,47,1.97,1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,6.25,1,,,,,,,,,509,5,7.81,0,,,,,438,3,4.69,0,362,0,0,0,305,10,15.63,0,219,7,10.94,2,,,,,215,1,1.56,0,129,15,23.44,0,,,,,61,8,12.5,0,47,11,17.19,0,1,0,0,0,42,1.76,121,5.08
COVID-19_14_day_epidemiology_report_20200915_Website.pdf,01/09/2020,14/09/2020,15/09/2020,2524,100,0.96,1236,48.97,1282,50.79,6,0.24,33,36,102,4.04,0,0,0,0,0,0,445,17.63,367,14.54,326,12.92,243,9.63,153,6.06,63,2.5,41,1.62,1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,4,6.15,1,,,,,,,,,555,5,7.69,0,,,,,445,4,6.15,0,367,0,0,0,326,10,15.38,0,243,9,13.85,2,,,,,228,1,1.54,0,153,17,26.15,0,,,,,63,6,9.23,0,41,9,13.85,0,1,0,0,0,44,1.74,126,4.99
COVID-19_14_day_epidemiology_report_website__20200916 (1).pdf,02/09/2020,15/09/2020,16/09/2020,2679,100,0.96,1311,48.94,1362,50.84,6,0.22,33,36,110,4.11,0,0,0,0,0,0,475,17.73,388,14.48,354,13.21,263,9.82,165,6.16,63,2.35,37,1.38,1,0.04,135,34.5,102,22.5,142,36.9,94,13.6,209,41.0,306,79.9,618,87.3,324,52.3,749,120.5,21,36.886109744958898334855620000,14,18.378491913463558076034450000,34,28.615433818392990901975310000,61,11.236617372915699580745230000,73,45.856575707321975978692400000,1477,109.78131443241499566672266000,57,22.088057723457517302311880000,33,22.341527483463884582314990000,122,54.830474957753568475173480000,31,31.239922605611093195743310000,38,44.865815790405799497030590000,26,81.13843465235301460491824000,102,52.334799049764236861143460000,21,51.378660729576982359993150000,114,88.45163092393159740541883000,26,19.922303018228907261679450000,58,29.736879883513463628719670000,17,27.693610921056918515622450000,49,62.851938789907774400020520000,19,29.437283093703520079325730000,5,7.6295109483482108796826100000,30,18.802529566977744072502550000,83,71.443327365376669880181790000,43,48.439788216739889602343130000,51,34.063130334887324508088320000,74,51.957170440582762857644370000,248,95.7,165,106.7,336,161.8,68,50.0,142,94.7,166,134.2,185,115.0,167,107.5,110,4,6.25,1,,,,,,,,,580,6,9.38,0,,,,,475,4,6.25,0,388,0,0,0,354,9,14.06,0,263,8,12.5,2,,,,,243,1,1.56,0,165,21,32.81,2,,,,,63,6,9.38,0,37,5,7.81,0,1,0,0,0,43,1.61,126,4.70
COVID-19_14_day_epidemiology_report_20201917_Website_.pdf,03/09/2020,16/09/2020,17/09/2020,2816,100,0.96,1375,48.83,1435,50.96,6,0.21,33,36,121,4.3,0,0,0,0,0,0,501,17.79,407,14.45,381,13.53,280,9.94,174,6.18,68,2.41,41,1.46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,4,5.33,1,,,,,,,,,592,7,9.33,0,,,,,501,4,5.33,0,407,1,1.33,0,381,11,14.67,0,280,9,12,2,,,,,251,0,0,0,174,21,28,2,,,,,68,10,13.33,0,41,8,10.67,0,,,,,40,1.42,121,4.30
COVID-19_14_day_epidemiology_report_20201918_Website.pdf,04/09/2020,17/09/2020,18/09/2020,2970,100,0.98,1469,49.46,1493,50.27,8,0.27,33,36,120,4.04,0,0,0,0,0,0,523,17.61,442,14.88,402,13.54,286,9.63,192,6.46,71,2.39,34,1.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3,3.75,0,,,,,,,,,634,8,10,0,,,,,523,4,5,0,442,1,1.25,0,402,12,15,0,286,9,11.25,3,,,,,266,0,0,0,192,25,31.25,3,,,,,71,12,15,0,34,6,7.5,0,,,,,37,1.25,121,4.07
COVID-19_14_day_epidemiology_report_20200919_Website_v2.0 (1).pdf,05/09/2020,18/09/2020,19/09/2020,3010,100,0.99,1495,49.67,1507,50.07,8,0.27,33,36,122,4.05,0,0,0,0,0,0,512,17.01,444,14.75,410,13.62,304,10.1,191,6.35,71,2.36,34,1.13,0,0,175,44.7,126,27.8,153,39.7,119,17.2,218,42.7,354,92.4,690,97.5,326,52.6,849,136.6,21,36.886109744958898334855620000,15,19.691241335853812224322620000,43,36.190107476202900258380530000,92,16.94702948046302231850100000,116,72.867983315744509774360520000,1665,123.75483312794242910297443000,70,27.125684923544319494067230000,27,18.279431577379541930984990000,130,58.42591593858986804731600000,25,25.193485972267010641728470000,37,43.685136427500383720792940000,22,68.655598551991012358007740000,100,51.308626519376702805042610000,20,48.932057837692364152374430000,124,96.21054591725893051115732000,35,26.818484832231221313799260000,53,27.173355755624371936588670000,15,24.435539047991398690255110000,47,60.286553533176844832672750000,21,32.535944471988101140307390000,7,10.681315327687495231555660000,29,18.175778581411819270085800000,99,85.21553505026855804985539000,44,49.56629491945477075588600000,55,36.734748400368683293036430000,98,68.808144637528523784447960000,269,103.8,191,123.6,389,187.3,76,55.9,152,101.4,183,147.9,202,125.5,203,130.7,122,4,4.71,0,,,,,,,,,650,7,8.24,0,,,,,512,4,4.71,0,444,1,1.18,0,410,14,16.47,1,304,12,14.12,4,,,,,272,0,0,0,191,24,28.24,2,,,,,71,13,15.29,0,34,6,7.06,0,,,,,31,1.03,108,3.59
COVID-19 14 day epidemiology report_20200920_Website.pdf,06/09/2020,19/09/2020,20/09/2020,3267,100,0.97,1609,49.25,1653,50.6,5,0.15,33,36,129,3.95,0,0,0,0,0,0,563,17.23,489,14.97,445,13.62,315,9.64,205,6.27,76,2.33,41,1.25,0,0,207,52.9,128,28.2,151,39.2,151,21.9,215,42.1,359,93.7,750,106.0,347,56.0,959,154.3,21,36.886109744958898334855620000,17,22.316740180634320520898970000,48,40.398259508319516567494550000,123,22.657441588010345056256770000,133,83.54691190512086034474094000,1838,136.61344341691182263739760000,73,28.288214277410504615241530000,28,18.956447561726932372873320000,132,59.324776183798942940351630000,23,23.178007094485649790390200000,37,43.685136427500383720792940000,22,68.655598551991012358007740000,92,47.203936397826566580639200000,19,46.485454945807745944755710000,131,101.64178641258806368517427000,34,26.052242408453186419119280000,63,32.300404011402555320850680000,24,39.096862476786237904408170000,50,64.134631418273239183694410000,21,32.535944471988101140307390000,11,16.784924086366063935301750000,28,17.549027595845894467669050000,103,88.65858697149153009227379000,46,51.819308324884533062971720000,52,34.731034851257664204325350000,98,68.808144637528523784447960000,306,118.1,228,147.5,425,204.7,83,61.0,177,118.1,180,145.5,223,138.6,216,139.0,129,5,5.1,0,,,,,,,,,712,7,7.14,0,,,,,563,4,4.08,0,489,3,3.06,0,445,14,14.29,1,315,14,14.29,4,,,,,292,0,0,0,205,25,25.51,2,,,,,76,15,15.31,0,41,11,11.22,0,,,,,29,0.89,103,3.15
COVID-19_14_day_epidemiology_report_20200921_Website.pdf,07/09/2020,20/09/2020,21/09/2020,3353,100,0.98,1659,49.48,1688,50.34,6,0.18,33,36,128,3.82,0,0,0,0,0,0,596,17.78,494,14.73,459,13.69,319,9.51,213,6.35,77,2.3,42,1.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,5,5.15,0,,,,,,,,,727,5,5.15,0,,,,,596,4,4.12,0,494,2,2.06,0,459,15,15.46,2,319,14,14.43,5,,,,,298,0,0,0,213,27,27.84,2,,,,,77,15,15.46,0,42,10,10.31,0,,,,,28,0.84,103,3.07
COVID-19_14_day_epidemiology_report_20200922_Website.pdf,08/09/2020,21/09/2020,22/09/2020,3369,100,0.96,1652,49.04,1714,50.88,3,0.09,33,36,123,3.65,0,0,0,0,0,0,583,17.3,494,14.66,460,13.65,318,9.44,215,6.38,83,2.46,43,1.28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,3,2.73,0,,,,,,,,,746,6,5.45,0,,,,,583,4,3.64,0,494,5,4.55,2,460,19,17.27,4,318,20,18.18,5,,,,,304,0,0,0,215,28,25.45,4,,,,,83,16,14.55,0,43,9,8.18,0,,,,,22,0.65,94,2.79
COVID-19_14_day_epidemiology_report_Website_20200923 (1).pdf,09/09/2020,22/09/2020,23/09/2020,3517,100,0.97,1734,49.3,1780,50.61,3,0.09,33,36,115,3.27,0,0,0,0,0,0,603,17.15,513,14.59,478,13.59,340,9.67,222,6.31,84,2.39,41,1.17,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3,2.59,0,,,,,,,,,811,7,6.03,0,,,,,603,6,5.17,0,513,8,6.9,2,478,19,16.38,3,340,21,18.1,5,,,,,309,0,0,0,222,28,24.14,4,,,,,84,15,12.93,0,41,9,7.76,0,1,0,0,0,27,0.77,103,2.93
COVID-19_14_day_epidemiology_report_20200924_Website.pdf,10/09/2020,23/09/2020,24/09/2020,3643,100,0.98,1799,49.38,1841,50.54,3,0.08,33,36,120,3.29,0,0,0,0,0,0,619,16.99,542,14.88,501,13.75,355,9.74,220,6.04,91,2.5,40,1.1,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,2,1.75,0,,,,,,,,,853,6,5.26,0,,,,,619,6,5.26,0,542,8,7.02,2,501,17,14.91,3,355,21,18.42,5,,,,,301,1,0.88,0,220,26,22.81,3,,,,,91,16,14.04,0,40,11,9.65,0,1,0,0,0,28,0.77,99,2.72
COVID-19_14_day_epidemiology_report_20200925 - Website.pdf,11/09/2020,24/09/2020,25/09/2020,3757,100,0.98,1859,49.48,1897,50.49,1,0.03,33,36,114,3.03,0,0,0,0,0,0,641,17.06,549,14.61,519,13.81,368,9.8,224,5.96,99,2.64,39,1.04,2,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,2,1.75,0,,,,,,,,,893,7,6.14,0,,,,,641,4,3.51,0,549,10,8.77,3,519,18,15.79,3,368,22,19.3,5,,,,,309,0,0,0,224,24,21.05,3,,,,,99,17,14.91,0,39,10,8.77,0,2,0,0,0,26,0.69,93,2.48
COVID-19_14_day_epidemiology_report_Website_26092020.pdf,12/09/2020,25/09/2020,26/09/2020,3845,100,1,1921,49.96,1922,49.99,2,0.05,33,36,115,2.99,0,0,0,0,0,0,662,17.22,551,14.33,527,13.71,370,9.62,237,6.16,101,2.63,38,0.99,2,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2,1.71,0,,,,,,,,,926,7,5.98,0,,,,,662,6,5.13,0,551,10,8.55,4,527,17,14.53,2,370,22,18.8,5,,,,,316,1,0.85,0,237,26,22.22,2,,,,,101,17,14.53,0,38,9,7.69,0,2,0,0,0,23,0.6,89,2.31
COVID-19 14 day epidemiology report_Website_v0.2.pdf,13/09/2020,26/09/2020,27/09/2020,4022,100,1,2012,50.02,2009,49.95,1,0.02,32,36,114,2.83,0,0,0,0,0,0,708,17.6,576,14.32,552,13.72,375,9.32,236,5.87,106,2.64,44,1.09,2,0.05,,,,,,,,,,,,,,,,,,,23,40.399072577812126747699010000,36,47.258979206049149338374290000,56,47.131302759706102662076980000,337,62.077705814304766536248220000,295,185.31081963917784813307201000,2060,153.11408783397081318446085000,140,54.251369847088638988134450000,35,23.695559452158665466091650000,170,76.403120842771365908028620000,27,27.208964850048371493066750000,27,31.878342798446225958416470000,10,31.207090250905005617276250000,65,33.350607237594856823277700000,16,39.145646270153891321899540000,134,103.96946091058626361689581000,42,32.182181798677465576559110000,93,47.681548778737105473636720000,57,92.85504838236731502296941000,44,56.438475648080450481651080000,49,75.917203767972235994050570000,17,25.940337224383916990920880000,33,20.682782523675518479752810000,78,67.139512463847954827158790000,47,52.945815027599414216514590000,39,26.048276138443248153244010000,92,64.595401088292083552747060000,,,,,,,,,,,,,,,,,114,1,0.87,0,,,,,,,,,984,7,6.09,0,,,,,708,5,4.35,0,576,10,8.7,4,552,16,13.91,2,375,22,19.13,3,,,,,325,2,1.74,0,236,26,22.61,2,,,,,106,17,14.78,0,44,9,7.83,0,2,0,0,0,24,0.6,90,2.24
COVID-19_14_day_epidemiology_report_20200928_Website.pdf,14/09/2020,27/09/2020,28/09/2020,4203,100,1,2101,49.99,2099,49.94,3,0.07,32,36,118,2.81,0,0,0,0,0,0,760,18.08,600,14.28,577,13.73,386,9.18,248,5.9,114,2.71,43,1.02,2,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,1,0.85,0,,,,,,,,,1016,7,5.98,0,,,,,760,6,5.13,0,600,10,8.55,4,577,17,14.53,2,386,23,19.66,2,,,,,339,2,1.71,0,248,26,22.22,2,,,,,114,16,13.68,0,43,9,7.69,0,2,0,0,0,23,0.55,91,2.17
COVID-19_14_day_epidemiology_report_20200929_Website.pdf,15/09/2020,28/09/2020,29/09/2020,4213,100,0.98,2088,49.56,2122,50.37,3,0.07,33,36,115,2.73,0,0,0,0,0,0,765,18.16,616,14.62,580,13.77,391,9.28,240,5.7,114,2.71,48,1.14,1,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,1,0.81,0,,,,,,,,,1022,7,5.69,0,,,,,765,5,4.07,0,616,12,9.76,4,580,17,13.82,1,391,28,22.76,1,,,,,321,2,1.63,0,240,27,21.95,3,,,,,114,15,12.2,0,48,9,7.32,0,1,0,0,0,21,0.5,91,2.16
COVID-19_14_day_epidemiology_report_20200930 - website.pdf,16/09/2020,29/09/2020,30/09/2020,4384,100,0.98,2170,49.5,2211,50.43,3,0.07,33,36,121,2.76,0,0,0,0,0,0,790,18.02,644,14.69,602,13.73,409,9.33,245,5.59,123,2.81,55,1.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,3,2.24,0,,,,,,,,,1077,8,5.97,0,,,,,790,6,4.48,1,644,14,10.45,3,602,17,12.69,1,409,27,20.15,1,,,,,318,5,3.73,0,245,26,19.4,3,,,,,123,17,12.69,1,55,11,8.21,0,,,,,21,0.48,91,2.08
COVID-19_14_day_epidemiology_report_20201001 - website.pdf,17/09/2020,30/09/2020,01/10/2020,4585,100,0.99,2274,49.6,2308,50.34,3,0.07,33,36,114,2.49,0,0,0,0,0,0,836,18.23,689,15.03,621,13.54,432,9.42,250,5.45,127,2.77,53,1.16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,3,2.24,0,,,,,,,,,1140,10,7.46,0,,,,,836,6,4.48,1,689,12,8.96,3,621,19,14.18,1,432,23,17.16,0,,,,,323,6,4.48,0,250,28,20.9,5,,,,,127,19,14.18,1,53,8,5.97,0,,,,,23,0.5,91,1.98
COVID-19_14_day_epidemiology_report_20201002 - website.pdf,18/09/2020,01/10/2020,02/10/2020,4805,100,0.97,2358,49.07,2441,50.8,6,0.12,33,36,120,2.5,0,0,0,0,0,0,877,18.25,724,15.07,661,13.76,459,9.55,254,5.29,129,2.68,56,1.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3,2.16,0,,,,,,,,,1193,12,8.63,0,,,,,877,8,5.76,1,724,11,7.91,2,661,20,14.39,1,459,20,14.39,0,,,,,332,8,5.76,0,254,29,20.86,5,,,,,129,19,13.67,1,56,9,6.47,0,,,,,21,0.44,84,1.75
COVID-19_14_day_epidemiology_report_20201003_Website.pdf,19/09/2020,02/10/2020,03/10/2020,5142,100,0.97,2531,49.22,2602,50.6,9,0.18,33,36,130,2.53,0,0,0,0,0,0,938,18.24,779,15.15,704,13.69,491,9.55,268,5.21,130,2.53,66,1.28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,3,2.21,0,,,,,,,,,1283,12,8.82,0,,,,,938,8,5.88,1,779,13,9.56,2,704,16,11.76,1,491,22,16.18,0,,,,,353,8,5.88,0,268,28,20.59,4,,,,,130,17,12.5,1,66,9,6.62,0,,,,,20,0.39,87,1.69
COVID-19_14_day_epidemiology_report_20201004_Website.pdf,20/09/2020,03/10/2020,04/10/2020,5114,100,1,2557,50,2547,49.8,10,0.2,33,36,129,2.52,0,0,0,0,0,0,951,18.6,763,14.92,690,13.49,505,9.87,253,4.95,129,2.52,60,1.17,0,0,,,,,,,,,,,,,,,,,,,25,43.912035410665355160542400000,67,87.95421130014702793530771000,116,97.62912714510549837144516000,572,105.36631372635705180633229000,422,265.08869792451882004120810000,2191,162.85095458457769499376395000,230,89.12725046307419262336374000,68,46.037086935622550048406640000,208,93.48146550174378887570561000,45,45.348274750080619155111250000,64,75.563479225946609679209420000,10,31.207090250905005617276250000,133,68.240473270771014730706670000,54,132.11655616176938321141096000,98,76.037366934607864436237240000,40,30.649696951121395787199150000,130,66.651627325116383995406160000,109,177.56491708207083048252044000,60,76.961557701927887020433290000,103,159.58106098165592464055528000,36,54.932478828107118333714810000,64,40.112063076219187354672120000,40,34.43051921222972042418400000,59,66.463895460177988059028950000,61,40.742175498590721470458580000,109,76.531507811128664209232930000,,,,,,,,,,,,,,,,,129,5,3.27,0,,,,,,,,,1286,14,9.15,0,,,,,951,17,11.11,1,763,14,9.15,1,690,16,10.46,0,505,27,17.65,0,,,,,348,9,5.88,0,253,27,17.65,4,,,,,129,17,11.11,1,60,7,4.58,0,,,,,20,0.39,84,1.64
COVID-19_14_day_epidemiology_report_20201005_Website.pdf,21/09/2020,04/10/2020,05/10/2020,5441,100,1,2709,49.79,2722,50.03,10,0.18,33,36,139,2.55,0,0,0,0,0,0,984,18.08,826,15.18,741,13.62,535,9.83,267,4.91,140,2.57,62,1.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,5,3.33,0,,,,,,,,,1372,13,8.67,0,,,,,984,16,10.67,1,826,16,10.67,1,741,17,11.33,0,535,26,17.33,0,,,,,375,9,6,0,267,24,16,3,,,,,140,18,12,1,62,6,4,0,,,,,20,0.37,91,1.67
COVID-19_14_day_epidemiology_report_20201006_Website.pdf,22/09/2020,05/10/2020,06/10/2020,5543,100,1,2773,50.03,2761,49.81,9,0.16,33,36,136,2.45,0,0,0,0,0,0,989,17.84,830,14.97,768,13.86,564,10.17,269,4.85,146,2.63,68,1.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,5,3.29,0,,,,,,,,,1405,12,7.89,0,,,,,989,10,6.58,0,830,13,8.55,1,768,16,10.53,0,564,31,20.39,1,,,,,368,9,5.92,0,269,27,17.76,2,,,,,146,22,14.47,1,68,7,4.61,0,,,,,19,0.34,86,1.55
COVID-19_14_day_epidemiology_report_20201007 - website.pdf,23/09/2020,06/10/2020,07/10/2020,5925,100,1.01,2964,50.03,2949,49.77,12,0.2,33,37,154,2.6,0,0,0,0,0,0,1044,17.62,860,14.51,811,13.69,617,10.41,292,4.93,173,2.92,100,1.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,6,3.43,0,,,,,,,,,1480,16,9.14,0,,,,,1044,13,7.43,0,860,15,8.57,1,811,18,10.29,0,617,34,19.43,3,,,,,394,9,5.14,0,292,28,16,3,,,,,173,28,16,1,100,8,4.57,0,,,,,13,0.22,85,1.43
COVID-19_14_day_epidemiology_report_20201008 - website.pdf,24/09/2020,07/10/2020,08/10/2020,6107,100,0.99,3036,49.71,3059,50.09,12,0.2,33,37,157,2.57,0,0,0,0,0,0,1067,17.47,866,14.18,828,13.56,635,10.4,314,5.14,173,2.83,105,1.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,6,3.11,0,,,,,,,,,1564,16,8.29,0,,,,,1067,17,8.81,0,866,15,7.77,2,828,17,8.81,0,635,37,19.17,3,,,,,398,11,5.7,0,314,29,15.03,3,,,,,173,34,17.62,1,105,11,5.7,0,,,,,14,0.23,81,1.33
COVID-19_14_day_epidemiology_report_20201009 - website.pdf,25/09/2020,08/10/2020,09/10/2020,6400,100,0.99,3185,49.77,3203,50.05,12,0.19,33,36,170,2.66,0,0,0,0,0,0,1109,17.33,915,14.3,863,13.48,652,10.19,317,4.95,179,2.8,108,1.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,7,3.78,0,,,,,,,,,1664,16,8.65,0,,,,,1109,15,8.11,0,915,15,8.11,2,863,14,7.57,0,652,33,17.84,4,,,,,423,11,5.95,0,317,27,14.59,3,,,,,179,35,18.92,1,108,12,6.49,0,,,,,15,0.23,82,1.28
COVID-19_14_day_epidemiology_report_Website -10102020.pdf,26/09/2020,09/10/2020,10/10/2020,7163,100,0.99,3565,49.77,3584,50.03,14,0.2,32,36,193,2.69,0,0,0,0,0,0,1267,17.69,1013,14.14,970,13.54,716,10,341,4.76,185,2.58,114,1.59,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,7,3.47,0,,,,,,,,,1898,16,7.92,0,,,,,1267,19,9.41,0,1013,17,8.42,2,970,14,6.93,0,716,33,16.34,5,,,,,465,12,5.94,0,341,30,14.85,6,,,,,185,38,18.81,2,114,16,7.92,0,1,0,0,0,16,0.22,83,1.16
